a2e/00/a2e_0000 arb-NG-2-76511-5606535
sel/15/sel_1567 data/english/metadata/context/wb/sel/eng-WL-11-99225-3378512.sgm 670
sel/15/sel_1568 data/english/metadata/context/wb/sel/eng-NG-31-100892-6007913.sgm 1762
sel/15/sel_1569 data/english/metadata/context/wb/sel/eng-NG-31-108605-8122243.sgm 12794
sel/15/sel_1570 data/english/metadata/context/wb/sel/eng-NG-31-108089-6309597.sgm 2499
sel/15/sel_1571 data/english/metadata/context/wb/sel/eng-WL-11-99173-9828695.sgm 498
sel/15/sel_1572 data/english/metadata/context/wb/sel/eng-NG-31-129342-8398860.sgm 35
sel/15/sel_1573 data/english/metadata/context/wb/sel/eng-NG-31-102405-6048755.sgm 505
sel/15/sel_1574 data/english/metadata/context/wb/sel/eng-NG-31-127085-8257343.sgm 3312
sel/15/sel_1575 remember-v.59
sel/15/sel_1576 data/english/metadata/context/wb/sel/eng-NG-31-105043-6154182.sgm 145
sel/15/sel_1577 data/english/metadata/context/wb/sel/eng-NG-31-100552-8840504.sgm 632
sel/15/sel_1578 data/english/metadata/context/wb/sel/eng-NG-31-142887-8744258.sgm 793
sel/15/sel_1579 data/english/metadata/context/wb/sel/eng-NG-31-131702-8426782.sgm 16462
sel/15/sel_1580 data/english/metadata/context/wb/sel/eng-NG-31-135897-8604809.sgm 4147
sel/15/sel_1581 data/english/metadata/context/wb/sel/eng-NG-31-108104-6312608.sgm 5614
sel/15/sel_1582 data/english/metadata/context/wb/sel/eng-NG-31-131711-8429570.sgm 1391
sel/15/sel_1583 data/english/metadata/context/wb/sel/eng-NG-31-141972-8681109.sgm 1394
sel/15/sel_1584 data/english/metadata/context/wb/sel/eng-NG-31-127454-9229399.sgm 1859
sel/15/sel_1585 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_6f17a6ad3dbc8669_ENG_20050709_061900.sgm 5719
sel/15/sel_1586 data/english/metadata/context/wb/sel/eng-NG-31-103938-6092997.sgm 168
sel/15/sel_1587 data/english/metadata/context/wb/sel/eng-NG-31-127454-8310397.sgm 4058
sel/15/sel_1588 data/english/metadata/context/wb/sel/eng-NG-31-126135-9097448.sgm 2994
sel/15/sel_1589 data/english/metadata/context/wb/sel/eng-NG-31-101177-7986581.sgm 601
sel/15/sel_1590 data/english/metadata/context/wb/sel/groups.google.com_humanities.lit.authors.shakespeare_5affb430f3f5784e_ENG_20030524_104600.sgm 20441
sel/15/sel_1591 data/english/metadata/context/wb/sel/eng-NG-31-107966-6291538.sgm 589
sel/15/sel_1592 data/english/metadata/context/wb/sel/eng-NG-31-135289-9649788.sgm 5445
sel/15/sel_1593 data/english/metadata/context/wb/sel/eng-WL-11-99230-3384912.sgm 949
sel/15/sel_1594 data/english/metadata/context/wb/sel/eng-NG-31-136140-9786571.sgm 220
sel/15/sel_1595 data/english/metadata/context/wb/sel/eng-NG-31-135591-9755484.sgm 9501
sel/15/sel_1596 data/english/metadata/context/wb/sel/eng-NG-31-127388-8294579.sgm 478
sel/15/sel_1597 data/english/metadata/context/wb/sel/eng-NG-31-127448-9224786.sgm 529
sel/15/sel_1598 remember-v.101
sel/15/sel_1599 remember-v.109
sel/16/sel_1600 remember-v.111
sel/16/sel_1601 data/english/metadata/context/wb/sel/eng-NG-31-106361-6425354.sgm 1940
sel/16/sel_1602 data/english/metadata/context/wb/sel/eng-NG-31-126403-9143913.sgm 228
sel/16/sel_1603 data/english/metadata/context/wb/sel/eng-NG-31-109209-9011886.sgm 171
sel/16/sel_1604 data/english/metadata/context/wb/sel/eng-WL-11-99173-3403435.sgm 5072
sel/16/sel_1605 data/english/metadata/context/wb/sel/eng-NG-31-127474-8327142.sgm 11552
sel/16/sel_1606 data/english/metadata/context/wb/sel/eng-NG-31-136561-9791511.sgm 291
sel/16/sel_1607 data/english/metadata/context/wb/sel/eng-NG-31-108100-8090807.sgm 674
sel/16/sel_1608 data/english/metadata/context/wb/sel/groups.google.com_ecopolis_0bb56d9092862641_ENG_20051125_083200.sgm 120
sel/16/sel_1609 data/english/metadata/context/wb/sel/eng-NG-31-127467-9235878.sgm 2340
sel/16/sel_1610 data/english/metadata/context/wb/sel/groups.google.com_GoogleMapsAPI_2d6d9fe32e50ad11_ENG_20051126_144500.sgm 191
sel/16/sel_1611 data/english/metadata/context/wb/sel/eng-NG-31-127102-7215488.sgm 44
sel/16/sel_1612 data/english/metadata/context/wb/sel/eng-NG-31-126123-8166159.sgm 1087
sel/16/sel_1613 data/english/metadata/context/wb/sel/eng-NG-31-126851-7156342.sgm 211
sel/16/sel_1614 data/english/metadata/context/wb/sel/typepad.com_ripples_20040317122700_ENG_20040317_122700.sgm 109
sel/16/sel_1615 data/english/metadata/context/wb/sel/eng-WL-11-99173-6190902.sgm 4645
sel/16/sel_1616 data/english/metadata/context/wb/sel/eng-NG-31-127447-9223637.sgm 99
sel/16/sel_1617 data/english/metadata/context/wb/sel/eng-NG-31-140215-8663639.sgm 1191
sel/16/sel_1618 data/english/metadata/context/wb/sel/eng-NG-31-127080-9187156.sgm 13042
sel/16/sel_1619 data/english/metadata/context/wb/sel/eng-NG-31-139674-8644932.sgm 664
sel/16/sel_1620 data/english/metadata/context/wb/sel/eng-NG-31-106361-6189347.sgm 3150
sel/16/sel_1621 data/english/metadata/context/wb/sel/eng-NG-31-110305-6860929.sgm 52
sel/16/sel_1622 data/english/metadata/context/wb/sel/eng-NG-31-110899-6373902.sgm 544
sel/16/sel_1623 data/english/metadata/context/wb/sel/eng-NG-31-143235-8756062.sgm 133
sel/16/sel_1624 data/english/metadata/context/wb/sel/eng-NG-31-127452-9227927.sgm 99
sel/16/sel_1625 data/english/metadata/context/wb/sel/eng-NG-31-126426-9151445.sgm 2409
sel/16/sel_1626 data/english/metadata/context/wb/sel/eng-NG-31-100522-6475707.sgm 14303
sel/16/sel_1627 data/english/metadata/context/wb/sel/eng-NG-31-102460-6054678.sgm 886
sel/16/sel_1628 data/english/metadata/context/wb/sel/groups.google.com_rec.antiques_2e61008097df4335_ENG_19990514_120000.sgm 3143
sel/16/sel_1629 data/english/metadata/context/wb/sel/eng-NG-31-107365-6232682.sgm 1492
sel/16/sel_1630 data/english/metadata/context/wb/sel/groups.google.com_IdeaStockExchange_381ead59455fa344_ENG_20050814_123700.sgm 70
sel/16/sel_1631 data/english/metadata/context/wb/sel/eng-NG-31-134602-8570627.sgm 2781
sel/16/sel_1632 data/english/metadata/context/wb/sel/eng-NG-31-126358-8197077.sgm 189
sel/16/sel_1633 data/english/metadata/context/wb/sel/eng-NG-31-108560-8109854.sgm 10453
sel/16/sel_1634 report-v.60
sel/16/sel_1635 data/english/metadata/context/wb/sel/eng-NG-31-108087-6308509.sgm 567
sel/16/sel_1636 data/english/metadata/context/wb/sel/eng-NG-31-106100-8890209.sgm 1101
sel/16/sel_1637 data/english/metadata/context/wb/sel/eng-NG-31-127387-9219109.sgm 946
sel/16/sel_1638 data/english/metadata/context/wb/sel/eng-NG-31-126844-7152062.sgm 1772
sel/16/sel_1639 data/english/metadata/context/wb/sel/eng-NG-31-127078-9185932.sgm 534
sel/16/sel_1640 data/english/metadata/context/wb/sel/eng-NG-31-108000-6444948.sgm 797
sel/16/sel_1641 data/english/metadata/context/wb/sel/eng-NG-31-134970-9635060.sgm 404
sel/16/sel_1642 data/english/metadata/context/wb/sel/eng-NG-31-133408-9517981.sgm 1331
sel/16/sel_1643 report-v.82
sel/16/sel_1644 report-v.83
sel/16/sel_1645 data/english/metadata/context/wb/sel/eng-NG-31-104869-8882745.sgm 329
sel/16/sel_1646 data/english/metadata/context/wb/sel/eng-NG-31-106361-6189357.sgm 368
sel/16/sel_1647 data/english/metadata/context/wb/sel/eng-NG-31-133113-8478094.sgm 131
sel/16/sel_1648 data/english/metadata/context/wb/sel/eng-NG-31-109027-8129243.sgm 2278
sel/16/sel_1649 data/english/metadata/context/wb/sel/groups.google.com_ecopolis_829a913e43d54b5f_ENG_20051020_055900.sgm 947
sel/16/sel_1650 data/english/metadata/context/wb/sel/juancole.com_juancole_20051224064000_ENG_20051224_064000.sgm 209
sel/16/sel_1651 data/english/metadata/context/wb/sel/eng-NG-31-127432-7292164.sgm 575
sel/16/sel_1652 data/english/metadata/context/wb/sel/eng-NG-31-126472-8215537.sgm 177
sel/16/sel_1653 return-v.7
sel/16/sel_1654 data/english/metadata/context/wb/sel/eng-NG-31-100029-6376740.sgm 699
sel/16/sel_1655 data/english/metadata/context/wb/sel/eng-NG-31-104869-8009194.sgm 219
sel/16/sel_1656 data/english/metadata/context/wb/sel/eng-NG-31-107920-6264652.sgm 161
sel/16/sel_1657 data/english/metadata/context/wb/sel/eng-NG-31-138097-8624905.sgm 9914
sel/16/sel_1658 data/english/metadata/context/wb/sel/eng-NG-31-143230-8755325.sgm 17
sel/16/sel_1659 data/english/metadata/context/wb/sel/eng-NG-31-108603-6339726.sgm 10750
sel/16/sel_1660 data/english/metadata/context/wb/sel/groups.google.com_GoogleMapsAPI_ea52db5a37e1d830_ENG_20051005_155900.sgm 351
sel/16/sel_1661 data/english/metadata/context/wb/sel/eng-NG-31-126394-9137862.sgm 1058
sel/16/sel_1662 data/english/metadata/context/wb/sel/eng-NG-31-134406-9619989.sgm 399
sel/16/sel_1663 data/english/metadata/context/wb/sel/eng-WL-11-99173-6889534.sgm 4213
sel/16/sel_1664 data/english/metadata/context/wb/sel/eng-NG-31-131707-9421827.sgm 1321
sel/16/sel_1665 data/english/metadata/context/wb/sel/eng-NG-31-138596-8628916.sgm 683
sel/16/sel_1666 data/english/metadata/context/wb/sel/eng-NG-31-107945-8063348.sgm 1120
sel/16/sel_1667 data/english/metadata/context/wb/sel/eng-NG-31-125830-9083000.sgm 557
sel/16/sel_1668 data/english/metadata/context/wb/sel/eng-NG-31-100549-5514658.sgm 2254
sel/16/sel_1669 data/english/metadata/context/wb/sel/eng-NG-31-107949-8927269.sgm 978
sel/16/sel_1670 data/english/metadata/context/wb/sel/eng-NG-31-141955-8674920.sgm 225
sel/16/sel_1671 data/english/metadata/context/wb/sel/eng-NG-31-135294-9651640.sgm 226
sel/16/sel_1672 data/english/metadata/context/wb/sel/eng-NG-31-141913-8673612.sgm 797
sel/16/sel_1673 data/english/metadata/context/wb/sel/typepad.com_ripples_20031023102100_ENG_20031023_102100.sgm 57
sel/16/sel_1674 data/english/metadata/context/wb/sel/eng-NG-31-107958-8929286.sgm 6734
sel/16/sel_1675 data/english/metadata/context/wb/sel/eng-NG-31-126392-9136478.sgm 441
sel/16/sel_1676 data/english/metadata/context/wb/sel/eng-NG-31-135596-9760554.sgm 6860
sel/16/sel_1677 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_ba6a16cab45b14c0_ENG_20031103_101500.sgm 9061
sel/16/sel_1678 data/english/metadata/context/wb/sel/eng-NG-31-127206-9204017.sgm 781
sel/16/sel_1679 data/english/metadata/context/wb/sel/eng-NG-31-107929-6273216.sgm 142
sel/16/sel_1680 data/english/metadata/context/wb/sel/eng-NG-31-108086-6308268.sgm 462
sel/16/sel_1681 data/english/metadata/context/wb/sel/eng-NG-31-134530-9622247.sgm 605
sel/16/sel_1682 data/english/metadata/context/wb/sel/eng-NG-31-131840-8432522.sgm 1785
sel/16/sel_1683 data/english/metadata/context/wb/sel/eng-NG-31-126845-8224947.sgm 3835
sel/16/sel_1684 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_a98f87d2cecb40fa_ENG_20040521_083700.sgm 1621
sel/16/sel_1685 data/english/metadata/context/wb/sel/eng-NG-31-135290-8586728.sgm 489
sel/16/sel_1686 data/english/metadata/context/wb/sel/groups.google.com_alt.animals.cat_893eb0714a38e7a5_ENG_20000905_034100.sgm 11852
sel/16/sel_1687 data/english/metadata/context/wb/sel/eng-NG-31-127454-8310505.sgm 4749
sel/16/sel_1688 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_b5f0ac7c237ec3a6_ENG_20041222_103900.sgm 1030
sel/16/sel_1689 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_fddad25951beff67_ENG_20051227_056600.sgm 875
sel/16/sel_1690 data/english/metadata/context/wb/sel/eng-NG-31-107919-8055471.sgm 792
sel/16/sel_1691 data/english/metadata/context/wb/sel/eng-NG-31-102217-8864542.sgm 234
sel/16/sel_1692 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_4a7511689830c57c_ENG_20031031_044700.sgm 1876
sel/16/sel_1693 return-v.101
sel/16/sel_1694 return-v.106
sel/16/sel_1695 return-v.109
sel/16/sel_1696 return-v.112
sel/16/sel_1697 return-v.123
sel/16/sel_1698 return-v.125
sel/16/sel_1699 return-v.128
sel/17/sel_1700 return-v.131
sel/17/sel_1701 return-v.133
sel/17/sel_1702 return-v.136
sel/17/sel_1703 data/english/metadata/context/wb/sel/eng-WL-11-99176-6334829.sgm 803
sel/17/sel_1704 data/english/metadata/context/wb/sel/eng-NG-31-100892-8857858.sgm 485
sel/17/sel_1705 data/english/metadata/context/wb/sel/eng-NG-31-126851-9168106.sgm 859
sel/17/sel_1706 data/english/metadata/context/wb/sel/eng-NG-31-125819-9068232.sgm 205
sel/17/sel_1707 see-v.7
sel/17/sel_1708 data/english/metadata/context/wb/sel/eng-NG-31-126999-9183060.sgm 7977
sel/17/sel_1709 data/english/metadata/context/wb/sel/eng-NG-31-135518-9742868.sgm 667
sel/17/sel_1710 data/english/metadata/context/wb/sel/eng-NG-31-127448-9224573.sgm 3034
sel/17/sel_1711 data/english/metadata/context/wb/sel/blogspot.com_grandpasgripes_20060603060400_ENG_20060603_060400.sgm 292
sel/17/sel_1712 data/english/metadata/context/wb/sel/eng-NG-31-108104-8091204.sgm 761
sel/17/sel_1713 data/english/metadata/context/wb/sel/eng-NG-31-126264-8193976.sgm 5137
sel/17/sel_1714 data/english/metadata/context/wb/sel/eng-NG-31-126841-9160551.sgm 1375
sel/17/sel_1715 data/english/metadata/context/wb/sel/blogspot.com_baconsrebellion_20060117163100_ENG_20060117_163100.sgm 695
sel/17/sel_1716 data/english/metadata/context/wb/sel/eng-NG-31-107986-6443637.sgm 996
sel/17/sel_1717 data/english/metadata/context/wb/sel/eng-NG-31-135019-9636843.sgm 1740
sel/17/sel_1718 data/english/metadata/context/wb/sel/eng-NG-31-127081-8251413.sgm 769
sel/17/sel_1719 data/english/metadata/context/wb/sel/groups.google.com_alt.animals.badgers_4803b7005c97a51f_ENG_19970614_000000.sgm 82
sel/17/sel_1720 data/english/metadata/context/wb/sel/eng-NG-31-107995-6444640.sgm 6732
sel/17/sel_1721 data/english/metadata/context/wb/sel/eng-NG-31-128245-8342150.sgm 1005
sel/17/sel_1722 data/english/metadata/context/wb/sel/eng-NG-31-127198-9201674.sgm 4575
sel/17/sel_1723 data/english/metadata/context/wb/sel/eng-NG-31-107956-6493171.sgm 376
sel/17/sel_1724 data/english/metadata/context/wb/sel/eng-NG-31-100490-3860185.sgm 1370
sel/17/sel_1725 data/english/metadata/context/wb/sel/eng-NG-31-100441-3612583.sgm 440
sel/17/sel_1726 data/english/metadata/context/wb/sel/eng-NG-31-109034-6349533.sgm 483
sel/17/sel_1727 data/english/metadata/context/wb/sel/eng-NG-31-126854-9168226.sgm 6627
sel/17/sel_1728 data/english/metadata/context/wb/sel/eng-NG-31-108018-6292557.sgm 5347
sel/17/sel_1729 data/english/metadata/context/wb/sel/eng-NG-31-128435-9269440.sgm 193
sel/17/sel_1730 data/english/metadata/context/wb/sel/eng-NG-31-107890-8910817.sgm 4815
sel/17/sel_1731 data/english/metadata/context/wb/sel/eng-NG-31-108549-6451926.sgm 45
sel/17/sel_1732 see-v.48
sel/17/sel_1733 data/english/metadata/context/wb/sel/groups.google.com_rec.antiques_df3ac93a8eed7485_ENG_20050731_121600.sgm 938
sel/17/sel_1734 data/english/metadata/context/wb/sel/eng-NG-31-107904-6258205.sgm 380
sel/17/sel_1735 data/english/metadata/context/wb/sel/eng-NG-31-139674-8645331.sgm 416
sel/17/sel_1736 data/english/metadata/context/wb/sel/eng-NG-31-128493-9287409.sgm 17
sel/17/sel_1737 data/english/metadata/context/wb/sel/eng-NG-31-127461-9233220.sgm 546
sel/17/sel_1738 data/english/metadata/context/wb/sel/groups.google.com_gyros_1ed45f66ff79e101_ENG_20050921_170600.sgm 530
sel/17/sel_1739 data/english/metadata/context/wb/sel/eng-NG-31-126969-8243229.sgm 28225
sel/17/sel_1740 data/english/metadata/context/wb/sel/eng-NG-31-108086-6308327.sgm 2901
sel/17/sel_1741 data/english/metadata/context/wb/sel/eng-NG-31-106368-6197930.sgm 171
sel/17/sel_1742 data/english/metadata/context/wb/sel/eng-NG-31-125824-8162261.sgm 2850
sel/17/sel_1743 data/english/metadata/context/wb/sel/eng-NG-31-127208-9205450.sgm 151
sel/17/sel_1744 data/english/metadata/context/wb/sel/making-ripples.com_ripples_20060831013600_ENG_20060831_013600.sgm 110
sel/17/sel_1745 data/english/metadata/context/wb/sel/eng-NG-31-107949-8927311.sgm 5737
sel/17/sel_1746 data/english/metadata/context/wb/sel/eng-NG-31-100621-8844424.sgm 482
sel/17/sel_1747 data/english/metadata/context/wb/sel/eng-NG-31-131936-8433952.sgm 34
sel/17/sel_1748 data/english/metadata/context/wb/sel/eng-NG-31-126854-9168883.sgm 4870
sel/17/sel_1749 data/english/metadata/context/wb/sel/eng-NG-31-126143-9100501.sgm 573
sel/17/sel_1750 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_40242e76eb68a90f_ENG_20040801_085800.sgm 5306
sel/17/sel_1751 data/english/metadata/context/wb/sel/groups.google.com_MindsEye_0b856361ce52972d_ENG_20050517_103200.sgm 9369
sel/17/sel_1752 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_4b8650cfe056d159_ENG_20040828_013900.sgm 1680
sel/17/sel_1753 data/english/metadata/context/wb/sel/eng-NG-31-141830-8672385.sgm 2126
sel/17/sel_1754 data/english/metadata/context/wb/sel/eng-NG-31-135607-8601404.sgm 2130
sel/17/sel_1755 data/english/metadata/context/wb/sel/eng-NG-31-127084-9190656.sgm 189
sel/17/sel_1756 data/english/metadata/context/wb/sel/eng-NG-31-136479-9790704.sgm 71
sel/17/sel_1757 data/english/metadata/context/wb/sel/eng-NG-31-133519-9565558.sgm 50
sel/17/sel_1758 data/english/metadata/context/wb/sel/eng-NG-31-126266-8195453.sgm 35
sel/17/sel_1759 data/english/metadata/context/wb/sel/eng-NG-31-108564-8987309.sgm 4096
sel/17/sel_1760 data/english/metadata/context/wb/sel/eng-NG-31-107940-6277160.sgm 7001
sel/17/sel_1761 data/english/metadata/context/wb/sel/eng-NG-31-106955-6224816.sgm 1962
sel/17/sel_1762 data/english/metadata/context/wb/sel/eng-NG-31-100885-6006959.sgm 117
sel/17/sel_1763 send-v.24
sel/17/sel_1764 data/english/metadata/context/wb/sel/eng-WL-11-99175-3387017.sgm 282
sel/17/sel_1765 data/english/metadata/context/wb/sel/eng-NG-31-136636-9792175.sgm 425
sel/17/sel_1766 data/english/metadata/context/wb/sel/eng-NG-31-108605-8122156.sgm 379
sel/17/sel_1767 data/english/metadata/context/wb/sel/eng-NG-31-133685-9579734.sgm 66
sel/17/sel_1768 data/english/metadata/context/wb/sel/eng-NG-31-125806-6985721.sgm 61
sel/17/sel_1769 data/english/metadata/context/wb/sel/eng-NG-31-128500-9288902.sgm 41
sel/17/sel_1770 data/english/metadata/context/wb/sel/eng-NG-31-135897-9772427.sgm 172
sel/17/sel_1771 data/english/metadata/context/wb/sel/eng-NG-31-108620-9000261.sgm 16861
sel/17/sel_1772 data/english/metadata/context/wb/sel/eng-NG-31-100629-5921991.sgm 56
sel/17/sel_1773 data/english/metadata/context/wb/sel/eng-NG-31-108111-8963786.sgm 154
sel/17/sel_1774 data/english/metadata/context/wb/sel/eng-NG-31-126414-9148125.sgm 613
sel/17/sel_1775 data/english/metadata/context/wb/sel/eng-NG-31-127388-9220407.sgm 7152
sel/17/sel_1776 data/english/metadata/context/wb/sel/eng-NG-31-147211-7905049.sgm 257
sel/17/sel_1777 data/english/metadata/context/wb/sel/eng-NG-31-131701-9416500.sgm 9190
sel/17/sel_1778 data/english/metadata/context/wb/sel/eng-NG-31-126795-7141181.sgm 642
sel/17/sel_1779 data/english/metadata/context/wb/sel/eng-WL-11-99175-3387443.sgm 726
sel/17/sel_1780 data/english/metadata/context/wb/sel/groups.google.com_humanities.lit.authors.shakespeare_e91154c35517a4db_ENG_20040707_112100.sgm 2110
sel/17/sel_1781 data/english/metadata/context/wb/sel/eng-NG-31-135899-9774148.sgm 354
sel/17/sel_1782 data/english/metadata/context/wb/sel/eng-NG-31-126266-8195467.sgm 110
sel/17/sel_1783 data/english/metadata/context/wb/sel/eng-NG-31-131197-8415225.sgm 1159
sel/17/sel_1784 data/english/metadata/context/wb/sel/eng-NG-31-104379-6421030.sgm 80
sel/17/sel_1785 data/english/metadata/context/wb/sel/eng-WL-11-99225-3379342.sgm 260
sel/17/sel_1786 data/english/metadata/context/wb/sel/eng-NG-31-108523-6324036.sgm 16390
sel/17/sel_1787 data/english/metadata/context/wb/sel/eng-NG-31-127083-9190318.sgm 176
sel/17/sel_1788 data/english/metadata/context/wb/sel/eng-NG-31-129016-8394515.sgm 4254
sel/17/sel_1789 data/english/metadata/context/wb/sel/eng-NG-31-133419-9557178.sgm 70
sel/17/sel_1790 data/english/metadata/context/wb/sel/eng-NG-31-134937-9633947.sgm 498
sel/17/sel_1791 data/english/metadata/context/wb/sel/eng-NG-31-101286-8862172.sgm 282
sel/17/sel_1792 data/english/metadata/context/wb/sel/eng-NG-31-126401-8205004.sgm 2201
sel/17/sel_1793 data/english/metadata/context/wb/sel/eng-NG-31-129730-9378860.sgm 34
sel/17/sel_1794 data/english/metadata/context/wb/sel/eng-NG-31-108104-8961755.sgm 222
sel/17/sel_1795 data/english/metadata/context/wb/sel/eng-NG-31-143265-8756585.sgm 784
sel/17/sel_1796 send-v.99
sel/17/sel_1797 send-v.100
sel/17/sel_1798 send-v.101
sel/17/sel_1799 send-v.104
sel/18/sel_1800 send-v.105
sel/18/sel_1801 send-v.106
sel/18/sel_1802 send-v.116
sel/18/sel_1803 data/english/metadata/context/wb/sel/eng-NG-31-126309-7088950.sgm 1088
sel/18/sel_1804 data/english/metadata/context/wb/sel/eng-NG-31-127982-9252083.sgm 9631
sel/18/sel_1805 data/english/metadata/context/wb/sel/eng-NG-31-106950-6224711.sgm 6055
sel/18/sel_1806 serve-v.9
sel/18/sel_1807 data/english/metadata/context/wb/sel/eng-NG-31-126847-9165876.sgm 455
sel/18/sel_1808 data/english/metadata/context/wb/sel/eng-NG-31-127451-8307024.sgm 4168
sel/18/sel_1809 data/english/metadata/context/wb/sel/eng-NG-31-108078-6807326.sgm 354
sel/18/sel_1810 data/english/metadata/context/wb/sel/eng-NG-31-108022-6293964.sgm 108
sel/18/sel_1811 serve-v.20
sel/18/sel_1812 data/english/metadata/context/wb/sel/eng-NG-31-126832-8220401.sgm 321
sel/18/sel_1813 data/english/metadata/context/wb/sel/eng-NG-31-129280-9366701.sgm 260
sel/18/sel_1814 data/english/metadata/context/wb/sel/eng-NG-31-126733-7138571.sgm 454
sel/18/sel_1815 data/english/metadata/context/wb/sel/eng-NG-31-100892-6007951.sgm 17117
sel/18/sel_1816 data/english/metadata/context/wb/sel/eng-NG-31-138577-9809354.sgm 284
sel/18/sel_1817 data/english/metadata/context/wb/sel/eng-NG-31-142893-8748239.sgm 5559
sel/18/sel_1818 data/english/metadata/context/wb/sel/eng-NG-31-131197-8415228.sgm 562
sel/18/sel_1819 data/english/metadata/context/wb/sel/eng-NG-31-100554-6703982.sgm 2624
sel/18/sel_1820 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_a631c3908c941185_ENG_20030410_064500.sgm 9064
sel/18/sel_1821 data/english/metadata/context/wb/sel/eng-NG-31-107954-6287931.sgm 98
sel/18/sel_1822 data/english/metadata/context/wb/sel/eng-NG-31-107986-8076538.sgm 46
sel/18/sel_1823 data/english/metadata/context/wb/sel/eng-NG-31-128525-9304503.sgm 4447
sel/18/sel_1824 data/english/metadata/context/wb/sel/eng-NG-31-127457-9231100.sgm 1355
sel/18/sel_1825 data/english/metadata/context/wb/sel/eng-NG-31-135898-9773230.sgm 1439
sel/18/sel_1826 data/english/metadata/context/wb/sel/eng-NG-31-128525-9303398.sgm 4853
sel/18/sel_1827 data/english/metadata/context/wb/sel/eng-NG-31-149778-7925780.sgm 124
sel/18/sel_1828 data/english/metadata/context/wb/sel/eng-NG-31-108068-8951110.sgm 5807
sel/18/sel_1829 data/english/metadata/context/wb/sel/eng-NG-31-126620-9154147.sgm 311
sel/18/sel_1830 data/english/metadata/context/wb/sel/eng-NG-31-127454-8310237.sgm 5483
sel/18/sel_1831 data/english/metadata/context/wb/sel/eng-WL-11-99176-6334873.sgm 948
sel/18/sel_1832 data/english/metadata/context/wb/sel/eng-NG-31-108005-6446688.sgm 4258
sel/18/sel_1833 data/english/metadata/context/wb/sel/groups.google.com_humanities.lit.authors.shakespeare_0b99105374936e16_ENG_20050621_135600.sgm 2576
sel/18/sel_1834 data/english/metadata/context/wb/sel/eng-NG-31-126976-9179631.sgm 6720
sel/18/sel_1835 data/english/metadata/context/wb/sel/groups.google.com_misc.consumers_af7a21494e9d1927_ENG_20041003_042500.sgm 108
sel/18/sel_1836 data/english/metadata/context/wb/sel/groups.google.com_funbuddies05_b8575bf9211dfd4b_ENG_20051122_023800.sgm 262
sel/18/sel_1837 data/english/metadata/context/wb/sel/eng-NG-31-142407-8695730.sgm 13197
sel/18/sel_1838 data/english/metadata/context/wb/sel/eng-NG-31-137791-9801061.sgm 1312
sel/18/sel_1839 data/english/metadata/context/wb/sel/eng-NG-31-107898-6255884.sgm 2004
sel/18/sel_1840 data/english/metadata/context/wb/sel/eng-NG-31-126970-9177423.sgm 429
sel/18/sel_1841 data/english/metadata/context/wb/sel/eng-NG-31-108022-6801000.sgm 128
sel/18/sel_1842 data/english/metadata/context/wb/sel/eng-NG-31-108022-8081514.sgm 971
sel/18/sel_1843 data/english/metadata/context/wb/sel/eng-NG-31-106441-6204305.sgm 441
sel/18/sel_1844 data/english/metadata/context/wb/sel/eng-NG-31-108022-6293865.sgm 197
sel/18/sel_1845 data/english/metadata/context/wb/sel/eng-NG-31-101172-6033329.sgm 971
sel/18/sel_1846 data/english/metadata/context/wb/sel/eng-NG-31-141847-8672675.sgm 360
sel/18/sel_1847 data/english/metadata/context/wb/sel/groups.google.com_HeartFriendlyrecipes_b84dd2c4ba0fbd0a_ENG_20050805_145800.sgm 264
sel/18/sel_1848 serve-v.100
sel/18/sel_1849 serve-v.101
sel/18/sel_1850 serve-v.102
sel/18/sel_1851 serve-v.104
sel/18/sel_1852 serve-v.108
sel/18/sel_1853 data/english/metadata/context/wb/sel/eng-NG-31-138467-8627316.sgm 553
sel/18/sel_1854 data/english/metadata/context/wb/sel/eng-NG-31-107936-6432437.sgm 1102
sel/18/sel_1855 data/english/metadata/context/wb/sel/eng-NG-31-107904-6259175.sgm 4561
sel/18/sel_1856 data/english/metadata/context/wb/sel/eng-NG-31-127448-9224662.sgm 193
sel/18/sel_1857 data/english/metadata/context/wb/sel/eng-NG-31-108524-6324739.sgm 464
sel/18/sel_1858 data/english/metadata/context/wb/sel/eng-NG-31-107596-8907566.sgm 603
sel/18/sel_1859 data/english/metadata/context/wb/sel/eng-NG-31-126126-8167738.sgm 134
sel/18/sel_1860 data/english/metadata/context/wb/sel/eng-NG-31-135900-9774445.sgm 1552
sel/18/sel_1861 data/english/metadata/context/wb/sel/groups.google.com_humanities.lit.authors.shakespeare_ec5a0aec3831be45_ENG_20040516_013000.sgm 18444
sel/18/sel_1862 data/english/metadata/context/wb/sel/eng-NG-31-125813-8159549.sgm 886
